time,step,latitude,longitude,tp,t2m,number,surface,valid_time,heightAboveGround
2009-07-22,1 days 00:00:00,55.675,23.9,0.68071586,287.3811,0,0.0,2009-07-23 00:00:00,2.0
2009-07-22,1 days 00:00:00,55.675,21.15,1.0749304,291.66064,0,0.0,2009-07-23 00:00:00,2.0
2009-07-23,0 days 06:00:00,54.675,25.275,0.008208275,293.4232,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,54.675,23.9,7.0053883,293.0167,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,54.675,21.15,4.6022587,294.1246,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,54.925,25.275,0.47246265,293.49216,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,54.925,23.9,3.5164986,293.317,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,54.925,21.15,5.852044,293.08896,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,55.675,25.275,0.12204456,292.87802,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,55.675,23.9,0.4493847,292.9764,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 06:00:00,55.675,21.15,2.7171679,290.94174,0,0.0,2009-07-23 06:00:00,2.0
2009-07-23,0 days 12:00:00,54.675,25.275,22.146315,295.19028,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,54.675,23.9,18.018602,296.95883,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,54.675,21.15,4.9666824,298.2762,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,54.925,25.275,18.557014,294.92343,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,54.925,23.9,16.369926,296.30453,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,54.925,21.15,6.0384274,295.54037,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,55.675,25.275,3.250765,296.25424,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,55.675,23.9,5.4486866,295.89023,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 12:00:00,55.675,21.15,2.93693,293.36044,0,0.0,2009-07-23 12:00:00,2.0
2009-07-23,0 days 18:00:00,54.675,25.275,25.854738,295.36157,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,54.675,23.9,18.118803,297.17908,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,54.675,21.15,4.969351,298.07825,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,54.925,25.275,21.283665,295.2605,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,54.925,23.9,16.53458,296.7859,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,54.925,21.15,6.0384274,296.56763,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,55.675,25.275,4.0499496,295.0077,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,55.675,23.9,5.730921,296.14014,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,0 days 18:00:00,55.675,21.15,2.9369297,294.71667,0,0.0,2009-07-23 18:00:00,2.0
2009-07-23,1 days 00:00:00,54.675,25.275,25.854738,289.40375,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,54.675,23.9,18.118803,291.12115,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,54.675,21.15,4.9960327,295.555,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,54.925,25.275,21.283665,289.36407,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,54.925,23.9,16.53458,291.08112,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,54.925,21.15,6.0384274,294.72723,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,55.675,25.275,4.0499496,289.9572,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,55.675,23.9,5.7329464,290.9062,0,0.0,2009-07-24 00:00:00,2.0
2009-07-23,1 days 00:00:00,55.675,21.15,3.8445911,292.99335,0,0.0,2009-07-24 00:00:00,2.0
2009-07-24,0 days 06:00:00,54.675,25.275,0.42922664,293.80463,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,54.675,23.9,1.2290304,294.64044,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,54.675,21.15,1.085921,293.85406,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,54.925,25.275,0.7459657,293.653,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,54.925,23.9,2.0822322,294.21075,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,54.925,21.15,1.4103134,293.0727,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,55.675,25.275,1.1789758,293.45062,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,55.675,23.9,6.7533484,293.34332,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 06:00:00,55.675,21.15,6.256383,291.78302,0,0.0,2009-07-24 06:00:00,2.0
2009-07-24,0 days 12:00:00,54.675,25.275,15.456289,294.753,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,54.675,23.9,13.340015,293.12872,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,54.675,21.15,1.6529042,292.71564,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,54.925,25.275,13.979673,294.6419,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,54.925,23.9,13.277159,292.8045,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,54.925,21.15,1.7197415,291.3416,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,55.675,25.275,10.077602,294.86285,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,55.675,23.9,12.744986,292.88483,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 12:00:00,55.675,21.15,6.4542785,290.33112,0,0.0,2009-07-24 12:00:00,2.0
2009-07-24,0 days 18:00:00,54.675,25.275,22.22037,292.21292,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,54.675,23.9,14.006459,292.2966,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,54.675,21.15,1.6668197,292.12955,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,54.925,25.275,20.953918,292.1064,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,54.925,23.9,13.682813,292.14597,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,54.925,21.15,1.7323314,291.57394,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,55.675,25.275,17.842035,291.94815,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,55.675,23.9,13.171081,291.8159,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,0 days 18:00:00,55.675,21.15,6.5265093,290.47006,0,0.0,2009-07-24 18:00:00,2.0
2009-07-24,1 days 00:00:00,54.675,25.275,22.220367,287.38428,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,54.675,23.9,14.006459,286.96204,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,54.675,21.15,1.8915377,288.23633,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,54.925,25.275,20.953918,287.34534,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,54.925,23.9,13.682813,286.911,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,54.925,21.15,2.745099,289.52588,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,55.675,25.275,17.85188,287.59595,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,55.675,23.9,13.171081,287.09314,0,0.0,2009-07-25 00:00:00,2.0
2009-07-24,1 days 00:00:00,55.675,21.15,6.526511,289.93457,0,0.0,2009-07-25 00:00:00,2.0
2009-07-25,0 days 06:00:00,54.675,25.275,0.9444685,289.7446,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,54.675,23.9,1.50249,289.57477,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,54.675,21.15,0.25515652,290.3465,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,54.925,25.275,0.32128882,289.86438,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,54.925,23.9,0.525697,289.89645,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,54.925,21.15,0.16390038,290.58185,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,55.675,25.275,0.012714148,289.79376,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,55.675,23.9,0.0019423962,290.21292,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 06:00:00,55.675,21.15,0.10450506,290.34464,0,0.0,2009-07-25 06:00:00,2.0
2009-07-25,0 days 12:00:00,54.675,25.275,5.83537,292.68784,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,54.675,23.9,2.5157003,293.80466,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,54.675,21.15,1.3103776,292.86276,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,54.925,25.275,2.090959,293.6069,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,54.925,23.9,0.710464,293.9304,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,54.925,21.15,0.9326649,291.79282,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,55.675,25.275,0.11244109,294.6069,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,55.675,23.9,0.39515308,293.68393,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 12:00:00,55.675,21.15,0.7058358,290.96494,0,0.0,2009-07-25 12:00:00,2.0
2009-07-25,0 days 18:00:00,54.675,25.275,5.891018,291.32043,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,54.675,23.9,2.5336788,291.41434,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,54.675,21.15,1.3195237,291.2435,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,54.925,25.275,2.116286,291.4276,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,54.925,23.9,0.7183259,291.49127,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,54.925,21.15,0.9349778,291.18454,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,55.675,25.275,0.12558493,291.4734,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,55.675,23.9,0.39998087,291.44785,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,0 days 18:00:00,55.675,21.15,0.7058361,290.52643,0,0.0,2009-07-25 18:00:00,2.0
2009-07-25,1 days 00:00:00,54.675,25.275,5.8904395,285.97427,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,54.675,23.9,2.5323212,285.59293,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,54.675,21.15,1.4290355,287.2808,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,54.925,25.275,2.1142614,285.98965,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,54.925,23.9,0.7156247,285.6442,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,54.925,21.15,1.0202969,288.85098,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,55.675,25.275,0.1267246,285.67105,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,55.675,23.9,0.3995446,285.71475,0,0.0,2009-07-26 00:00:00,2.0
2009-07-25,1 days 00:00:00,55.675,21.15,0.7112707,289.63406,0,0.0,2009-07-26 00:00:00,2.0
2009-07-26,0 days 06:00:00,54.675,25.275,0.11263704,288.8917,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,54.675,23.9,0.018378735,289.26114,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,54.675,21.15,1.0926471,288.58047,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,54.925,25.275,0.027338028,289.0449,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,54.925,23.9,0.01731348,289.42593,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,54.925,21.15,1.5740786,288.8306,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,55.675,25.275,0.0,289.51364,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,55.675,23.9,0.014172554,289.5629,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 06:00:00,55.675,21.15,1.0482097,289.5079,0,0.0,2009-07-26 06:00:00,2.0
2009-07-26,0 days 12:00:00,54.675,25.275,0.32520518,294.0265,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,54.675,23.9,0.4779304,293.75708,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,54.675,21.15,4.007151,292.16882,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,54.925,25.275,0.17972979,294.34875,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,54.925,23.9,0.38209757,293.8921,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,54.925,21.15,3.4975245,291.34363,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,55.675,25.275,0.06590876,295.01294,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,55.675,23.9,0.37845835,294.26965,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 12:00:00,55.675,21.15,1.9132046,290.73096,0,0.0,2009-07-26 12:00:00,2.0
2009-07-26,0 days 18:00:00,54.675,25.275,0.59474677,290.9203,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,54.675,23.9,0.58479804,291.04297,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,54.675,21.15,4.4679995,290.13586,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,54.925,25.275,0.67263335,290.9779,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,54.925,23.9,0.43618697,291.18408,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,54.925,21.15,3.8508618,290.4944,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,55.675,25.275,0.07820624,291.70264,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,55.675,23.9,0.391082,291.47827,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,0 days 18:00:00,55.675,21.15,2.1824086,290.49365,0,0.0,2009-07-26 18:00:00,2.0
2009-07-26,1 days 00:00:00,54.675,25.275,0.58914787,287.87402,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,54.675,23.9,0.5928367,287.25134,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,54.675,21.15,4.5108857,288.33093,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,54.925,25.275,0.6704009,288.00012,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,54.925,23.9,0.43828422,287.37927,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,54.925,21.15,3.9910433,289.91077,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,55.675,25.275,0.0804866,288.29285,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,55.675,23.9,0.38733703,287.2307,0,0.0,2009-07-27 00:00:00,2.0
2009-07-26,1 days 00:00:00,55.675,21.15,2.3585856,290.31726,0,0.0,2009-07-27 00:00:00,2.0
2009-07-27,0 days 06:00:00,54.675,25.275,0.5204676,288.80054,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,54.675,23.9,0.261375,289.6172,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,54.675,21.15,0.18743663,289.8886,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,54.925,25.275,0.43674296,289.0379,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,54.925,23.9,0.2993617,290.0371,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,54.925,21.15,0.25104553,290.39276,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,55.675,25.275,0.253542,289.70728,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,55.675,23.9,0.14434133,290.39844,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 06:00:00,55.675,21.15,0.33007926,290.53015,0,0.0,2009-07-27 06:00:00,2.0
2009-07-27,0 days 12:00:00,54.675,25.275,1.0107394,294.34775,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,54.675,23.9,0.81181365,294.56418,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,54.675,21.15,0.29317626,293.62216,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,54.925,25.275,0.9407397,294.40903,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,54.925,23.9,1.0680202,294.65085,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,54.925,21.15,0.29511437,292.2336,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,55.675,25.275,0.6693986,294.68198,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,55.675,23.9,1.2422556,294.44492,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 12:00:00,55.675,21.15,0.335363,291.25412,0,0.0,2009-07-27 12:00:00,2.0
2009-07-27,0 days 18:00:00,54.675,25.275,1.1821561,291.8452,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,54.675,23.9,0.81748503,291.47156,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,54.675,21.15,0.29317632,292.41895,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,54.925,25.275,1.0081704,291.98578,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,54.925,23.9,1.0653192,291.60913,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,54.925,21.15,0.29511443,292.06256,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,55.675,25.275,0.84889096,292.0904,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,55.675,23.9,1.2436914,291.69476,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,0 days 18:00:00,55.675,21.15,0.333743,290.97333,0,0.0,2009-07-27 18:00:00,2.0
2009-07-27,1 days 00:00:00,54.675,25.275,1.1813589,285.1133,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,54.675,23.9,0.81973755,284.54605,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,54.675,21.15,0.29375723,288.45926,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,54.925,25.275,1.0054712,285.20547,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,54.925,23.9,1.0690686,284.84305,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,54.925,21.15,0.29931608,289.892,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,55.675,25.275,0.8490839,284.99088,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,55.675,23.9,1.2451274,285.18484,0,0.0,2009-07-28 00:00:00,2.0
2009-07-27,1 days 00:00:00,55.675,21.15,0.7963635,290.17264,0,0.0,2009-07-28 00:00:00,2.0
2009-07-28,0 days 06:00:00,54.675,25.275,0.0,289.55585,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,54.675,23.9,0.0,290.53625,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,54.675,21.15,0.0,291.58362,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,54.925,25.275,0.0,289.56757,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,54.925,23.9,0.0,290.52167,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,54.925,21.15,0.0,291.48035,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,55.675,25.275,0.0,289.78015,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,55.675,23.9,0.0,290.44354,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 06:00:00,55.675,21.15,0.0,291.28076,0,0.0,2009-07-28 06:00:00,2.0
2009-07-28,0 days 12:00:00,54.675,25.275,0.04185474,296.4835,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,54.675,23.9,0.16228026,296.3304,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,54.675,21.15,0.0019047856,297.94186,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,54.925,25.275,0.054545224,296.46835,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,54.925,23.9,0.07424587,296.33615,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,54.925,21.15,0.0011146665,296.2535,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,55.675,25.275,0.20293272,296.3193,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,55.675,23.9,0.15390807,296.02023,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 12:00:00,55.675,21.15,0.0,294.23947,0,0.0,2009-07-28 12:00:00,2.0
2009-07-28,0 days 18:00:00,54.675,25.275,0.11466551,294.4039,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,54.675,23.9,0.2028935,293.4401,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,54.675,21.15,0.061939,293.48807,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,54.925,25.275,0.09504795,293.67026,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,54.925,23.9,0.07424593,293.4421,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,54.925,21.15,0.0011146069,292.89822,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,55.675,25.275,0.20293283,293.15067,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,55.675,23.9,0.15340161,293.53043,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,0 days 18:00:00,55.675,21.15,0.0,291.988,0,0.0,2009-07-28 18:00:00,2.0
2009-07-28,1 days 00:00:00,54.675,25.275,0.11085081,289.96417,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,54.675,23.9,0.20456934,289.33893,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,54.675,21.15,0.1147027,289.34644,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,54.925,25.275,0.09190798,289.7428,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,54.925,23.9,0.07549024,289.22333,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,54.925,21.15,0.031211138,290.49078,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,55.675,25.275,0.20427537,289.97717,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,55.675,23.9,0.16714573,289.66272,0,0.0,2009-07-29 00:00:00,2.0
2009-07-28,1 days 00:00:00,55.675,21.15,0.0028703213,290.60895,0,0.0,2009-07-29 00:00:00,2.0
2009-07-29,0 days 06:00:00,54.675,25.275,0.018042862,291.05286,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,54.675,23.9,0.012011409,290.4052,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,54.675,21.15,0.0035268068,291.20123,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,54.925,25.275,0.012883484,290.9723,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,54.925,23.9,0.005281329,290.5094,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,54.925,21.15,0.0024437904,291.41827,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,55.675,25.275,0.07306999,291.20782,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,55.675,23.9,0.03774327,290.9765,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 06:00:00,55.675,21.15,0.016762912,291.27863,0,0.0,2009-07-29 06:00:00,2.0
2009-07-29,0 days 12:00:00,54.675,25.275,0.8061545,295.6747,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,54.675,23.9,0.19002509,296.19962,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,54.675,21.15,0.26359653,295.1348,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,54.925,25.275,0.7561853,295.71573,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,54.925,23.9,0.07320523,296.40787,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,54.925,21.15,0.14109635,293.35562,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,55.675,25.275,0.461236,296.08218,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,55.675,23.9,0.1755724,296.42337,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 12:00:00,55.675,21.15,0.16484714,292.1061,0,0.0,2009-07-29 12:00:00,2.0
2009-07-29,0 days 18:00:00,54.675,25.275,0.95830274,292.672,0,0.0,2009-07-29 18:00:00,2.0
2009-07-29,0 days 18:00:00,54.675,23.9,0.22353387,293.1413,0,0.0,2009-07-29 18:00:00,2.0
