,time,absorbing_aerosol_index,CO_column_number_density,H2O_column_number_density,cloud_fraction,cloud_top_pressure,cloud_top_height,cloud_base_pressure,cloud_base_height,cloud_optical_depth,tropospheric_HCHO_column_number_density,tropospheric_HCHO_column_number_density_amf,HCHO_slant_column_number_density,cloud_fraction,CH4_column_volume_mixing_ratio_dry_air,aerosol_height,aerosol_optical_depth,CH4_column_volume_mixing_ratio_dry_air_bias_corrected,CH4_column_volume_mixing_ratio_dry_air_uncertainty,NO2_column_number_density,tropospheric_NO2_column_number_density,stratospheric_NO2_column_number_density,NO2_slant_column_number_density,tropopause_pressure,O3_column_number_density,O3_effective_temperature,SO2_column_number_density,SO2_column_number_density_amf,SO2_slant_column_number_density,SO2_column_number_density_15km
854,2020-11-04 00:00:00+02:00,-1.3331287,0.033298865,617.2637,0.6454084,82417.19,1867.5239,92266.5,932.29724,11.848056,2.8855453e-05,1.4644186,2.605807e-05,0.24199663,,,,,,8.304835e-05,5.206094e-05,2.7934855e-05,0.0002309682,16711.592,0.13020188,222.87407,,,,
855,2020-11-05 00:00:00+02:00,-0.68594193,0.034788255,1419.7511,0.9785062,65782.195,3738.6775,74610.97,2738.6777,68.946556,,,,,,,,,,4.3283704e-05,,2.7275753e-05,0.00014789395,13744.496,0.13316193,219.51608,,,,
856,2020-11-06 00:00:00+02:00,-1.0158023,0.031434998,1183.992,0.52203655,48763.01,6077.7446,55541.625,5077.7446,4.4210076,4.821005e-05,1.1329352,4.0013976e-05,0.27252775,,,,,,4.419034e-05,1.7080052e-05,2.5459918e-05,0.00014699559,14430.825,0.110226594,219.57068,,,,
857,2020-11-07 00:00:00+02:00,-0.66411424,0.030921582,1126.1985,,,,,,,,,,,,,,,,3.474581e-05,,2.2080825e-05,0.00014705886,13059.635,0.10400327,218.6472,,,,
858,2020-11-08 00:00:00+02:00,-0.64359784,0.032670945,987.8978,0.8258138,86175.695,1466.2032,96863.67,488.79953,12.41423,,,,,,,,,,3.6643483e-05,,2.4914178e-05,0.00014932312,16714.041,0.12872592,219.79706,,,,
859,2020-11-09 00:00:00+02:00,-1.4361665,0.0351588,958.84436,0.9895771,89876.28,1161.8843,100640.05,211.18784,113.866196,,,,,,,,,,4.7805344e-05,,2.2480344e-05,0.00013760131,16721.54,0.12900794,219.65889,,,,
860,2020-11-10 00:00:00+02:00,-0.81916445,0.03460028,1051.1423,0.90094984,87563.945,1402.3081,98529.49,421.1911,15.170144,,,,,,,,,,5.5203593e-05,,2.4936104e-05,0.00016809409,16725.129,0.12744401,218.31134,,,,
861,2020-11-11 00:00:00+02:00,-1.0132487,0.03322083,861.0465,0.7423904,91528.31,1012.8048,100796.914,199.57419,9.689754,,,,,,,,,,4.7312766e-05,2.580246e-05,2.443813e-05,0.0001670529,16722.191,0.12662181,218.60231,,,,
862,2020-11-12 00:00:00+02:00,-0.8009587,0.031046208,599.89276,0.99994063,94079.4,729.85614,102406.414,11.143042,61.399445,,,,,,,,,,4.744938e-05,,2.387679e-05,0.000157662,16715.848,0.1294088,219.23325,,,,
863,2020-11-13 00:00:00+02:00,-0.7604485,,,0.996123,45913.65,6299.738,52696.99,5299.7383,115.37776,,,,,,,,,,,,,,,0.1326974,220.46167,,,,
864,2020-11-14 00:00:00+02:00,-2.3323972,0.034604046,948.493,0.7679888,78103.42,2227.1653,88388.8,1229.2897,33.12733,,,,,,,,,,0.00010377623,7.297862e-05,2.0668396e-05,0.00017910828,16708.54,0.12458212,217.3778,,,,
865,2020-11-15 00:00:00+02:00,-1.2427152,0.03536356,1839.909,0.9740442,59960.766,4402.6426,68147.055,3402.6423,81.18851,,,,,,,,,,,,,,,0.12493722,215.8735,,,,
866,2020-11-16 00:00:00+02:00,-0.8229784,,,0.8247817,53511.164,5222.936,60890.19,4222.936,17.499725,,,,,,,,,,9.2604794e-05,5.9558562e-05,2.0347023e-05,0.00016157542,16701.934,0.123027086,216.32986,,,,
867,2020-11-17 00:00:00+02:00,-0.48964596,0.032958362,1557.009,0.98108774,73398.92,2765.6663,83111.11,1773.9457,79.970345,,,,,,,,,,9.896642e-05,,2.0969903e-05,0.00017625534,19282.865,0.117934704,216.40671,,,,
868,2020-11-18 00:00:00+02:00,-0.751479,0.0317051,2573.6619,0.9992504,78012.91,2285.9893,87732.336,1309.7766,95.10505,,,,,,,,,,,,,,,0.10366671,214.56418,,,,
869,2020-11-19 00:00:00+02:00,-0.51966256,,,0.9926609,48968.47,5866.13,55753.28,4866.13,80.117355,,,,,,,,,,,,,,,0.11442258,215.06084,,,,
870,2020-11-20 00:00:00+02:00,-0.6999397,0.03360157,641.2474,0.73787713,65335.195,3538.1953,74578.69,2538.1953,56.53463,,,,,,,,,,1.1464132e-05,-7.4598624e-06,2.4464254e-05,0.00013542267,24290.18,0.13473643,216.65639,,,,
871,2020-11-21 00:00:00+02:00,-0.56625247,,,0.9460045,40569.477,7411.662,46566.305,6411.662,104.11569,,,,,,,,,,6.222908e-05,,2.0747999e-05,0.0001282612,14432.276,0.12003205,215.34033,,,,
872,2020-11-22 00:00:00+02:00,-1.0663248,0.035648197,687.3428,0.9241437,60938.734,4060.026,69525.05,3060.026,85.286446,,,,,,,,,,7.3730786e-05,3.3468958e-05,2.0821495e-05,0.0001666707,17980.078,0.132918,217.21425,,,,
873,2020-11-23 00:00:00+02:00,-0.5476341,0.035410296,1396.389,0.8945619,54528.812,4847.7188,62436.492,3847.719,47.812454,,,,,,,,,,1.2775899e-05,,2.3887631e-05,0.00012657675,20700.986,0.13966382,217.67896,,,,
874,2020-11-24 00:00:00+02:00,-0.5870416,,,0.9764825,43556.08,6603.4023,50042.19,5603.4023,117.57004,,,,,,,,,,,,,,,0.13137025,217.25644,,,,
875,2020-11-25 00:00:00+02:00,-1.7954481,0.03443068,1116.1484,0.9986902,84519.27,1587.2683,94302.18,676.5719,187.23848,,,,,,,,,,4.3991276e-05,,1.9785955e-05,0.00013385195,16707.025,0.1192693,216.56589,,,,
876,2020-11-26 00:00:00+02:00,-1.0162296,0.03127065,843.8932,0.9999953,88401.42,1159.919,98476.45,255.06975,145.91911,,,,,,,,,,6.463249e-05,,2.2643668e-05,0.00020383211,19270.73,0.123201504,217.28986,,,,
877,2020-11-27 00:00:00+02:00,-0.77316624,0.037838336,410.56287,0.758219,87948.72,1194.3623,98303.945,289.3116,37.441185,,,,,,,,,,3.303451e-05,9.1285965e-06,2.4276313e-05,0.00017372446,16703.8,0.1380218,220.88669,,,,
878,2020-11-28 00:00:00+02:00,-1.1213589,0.035549372,675.41016,0.6991728,93915.625,712.9118,101937.125,26.14251,1.4038149,,,,,,,,,,5.5544988e-05,3.645505e-05,2.1102396e-05,0.0001780935,14429.879,0.13715522,221.36139,,,,
879,2020-11-29 00:00:00+02:00,-0.49746668,0.035826035,316.94586,0.91049165,86006.55,1434.7146,95613.984,583.32947,88.51101,,,,,,,,,,6.5133536e-05,,2.0666936e-05,0.00017972726,16702.824,0.14174996,221.35843,,,,
880,2020-11-30 00:00:00+02:00,-1.9455425,0.035544444,530.22064,0.98517275,84000.33,1604.1045,94635.74,644.7719,124.88277,,,,,,,,,,6.7393674e-05,3.1445226e-05,2.4100931e-05,0.00017650516,19282.697,0.13107876,220.62111,,,,
881,2020-12-01 00:00:00+02:00,-0.49992436,0.038157817,450.33984,0.73818135,79321.86,2143.211,88120.36,1285.5515,116.45318,,,,,,,,,,9.9576326e-05,7.272312e-05,2.6330317e-05,0.00021632122,19289.83,0.14493345,218.40852,,,,
882,2020-12-02 00:00:00+02:00,-1.0049703,0.037253596,330.61682,0.42353347,93544.805,757.7764,102843.086,0.10256352,41.34238,,,,,,,,,,4.507842e-05,2.0698246e-05,2.4380175e-05,0.00019039161,18009.793,0.1411409,219.32242,,,,
883,2020-12-03 00:00:00+02:00,-0.6847058,0.036326345,311.40656,0.96984076,89426.52,1055.4193,98890.516,235.73567,37.422943,,,,,,,,,,6.4657e-05,,2.577887e-05,0.00020856172,19275.951,0.13836086,219.14781,,,,
884,2020-12-04 00:00:00+02:00,-0.89200634,0.036547683,1124.2142,0.80400336,49271.664,5754.339,56262.43,4754.3384,65.91945,,,,,,,,,,0.0001274203,9.200366e-05,2.193738e-05,0.00022618627,16695.285,0.13298398,218.02023,,,,
885,2020-12-05 00:00:00+02:00,-1.2392384,,,0.96384716,24949.93,10410.707,29150.111,9410.707,70.79701,,,,,,,,,,,,,,,0.13251927,217.44833,,,,
886,2020-12-06 00:00:00+02:00,-0.90617645,,,0.96199334,44647.664,6550.371,51176.52,5550.371,187.51585,,,,,,,,,,0.00010429491,,1.677201e-05,0.00015722608,14424.95,0.12338505,214.77066,,,,
887,2020-12-07 00:00:00+02:00,-0.9801681,,,0.046985302,44092.082,6569.2744,50572.844,5569.2744,7.753338,,,,,,,,,,7.305254e-05,5.6748224e-05,1.5595862e-05,0.0001542912,14427.051,0.13053697,212.24481,,,,
888,2020-12-08 00:00:00+02:00,-0.6048583,0.034601472,260.15237,0.90908194,94509.26,643.53217,101946.69,4.0759573,5.873616,,,,,,,,,,5.755791e-05,,1.5383239e-05,0.0001681386,16708.984,0.10480957,212.18045,,,,
889,2020-12-09 00:00:00+02:00,-0.7232937,0.035773866,356.1668,0.8908408,68388.2,3180.3013,78252.41,2180.3013,2.157187,,,,,,,,,,6.841359e-05,4.5645327e-05,1.6038903e-05,0.00016807445,16712.195,0.10927196,210.95914,,,,
890,2020-12-10 00:00:00+02:00,-0.6970873,0.038518462,680.2558,0.9806793,86676.81,1308.196,97280.64,380.7031,45.85104,,,,,,,,,,3.7147795e-05,,1.4122659e-05,0.00012445144,16706.629,0.11533584,210.14821,,,,
891,2020-12-11 00:00:00+02:00,-2.3027472,0.03833269,675.80383,0.9999772,83449.7,1582.4282,93941.586,625.1824,101.76653,,,,,,,,,,6.101771e-05,,1.7846736e-05,0.00016542697,19263.934,0.13134402,211.8283,,,,
892,2020-12-12 00:00:00+02:00,-1.6340175,0.036511153,1030.299,0.9964678,80655.72,1867.138,90945.89,896.9395,49.591995,,,,,,,,,,,,,,,0.13014007,210.86082,,,,
893,2020-12-13 00:00:00+02:00,-1.3970184,0.037351705,708.9589,0.9148587,67224.734,3319.2397,76499.08,2323.1914,69.548706,,,,,,,,,,2.977562e-05,-2.2193174e-06,1.799082e-05,0.00012737079,19270.887,0.12456768,210.61127,,,,
894,2020-12-14 00:00:00+02:00,-0.6393946,0.03932108,416.67624,0.96530926,79433.016,2021.581,90058.92,1028.8885,90.50093,,,,,,,,,,0.00022724162,0.00013996614,1.5325313e-05,0.00028839827,16706.203,0.12271643,209.44188,,,,
895,2020-12-15 00:00:00+02:00,-0.48582774,,,0.77691305,55975.953,4821.6562,63746.773,3821.6565,1.4159379,,,,,,,,,,8.87435e-05,7.010485e-05,1.1780742e-05,0.00013251152,16708.422,0.11137613,209.02701,,,,
896,2020-12-16 00:00:00+02:00,-1.6355634,0.034374505,755.88965,0.8444823,87721.695,1274.3131,97078.78,422.31964,187.31633,,,,,,,,,,0.000118295924,7.0043825e-05,1.6060532e-05,0.00019543145,19274.236,0.11633637,212.00697,,,,
897,2020-12-17 00:00:00+02:00,-1.1575726,0.03755871,566.0504,1.0,91872.3,916.3849,101937.984,46.880318,124.06398,,,,,,,,,,4.8162372e-05,,1.5716614e-05,0.00014027201,16714.328,0.119241096,211.38593,,,,
898,2020-12-18 00:00:00+02:00,-0.91249835,0.035796948,795.7753,0.89235336,86351.016,1407.8699,97212.86,433.28925,41.471367,,,,,,,,,,7.367876e-05,,1.4906583e-05,0.00014731826,16709.496,0.12827593,213.3233,,,,
899,2020-12-19 00:00:00+02:00,-0.15531811,0.036303837,911.2177,0.9676375,86212.625,1427.518,96454.58,519.0376,151.01752,,,,,,,,,,0.000114225,9.840639e-05,1.5818605e-05,0.00019929088,16715.531,0.114938185,210.75711,,,,
900,2020-12-20 00:00:00+02:00,-0.79719466,0.034821764,885.7389,,,,,,,,,,,,,,,,0.00013370762,,1.4165562e-05,0.00018925901,16715.863,0.11769141,210.31006,,,,
901,2020-12-21 00:00:00+02:00,-1.2617579,0.03465046,901.39264,1.0,89804.22,1070.4242,99965.49,201.60954,242.26407,,,,,,,,,,,,,,,0.13034149,210.55904,,,,
902,2020-12-22 00:00:00+02:00,-1.9786716,,,0.96666276,38643.703,7470.0356,44411.13,6470.035,130.73007,,,,,,,,,,,,,,,0.11796363,209.70296,,,,
903,2020-12-23 00:00:00+02:00,-0.61824065,,,0.96363795,62520.938,3945.6587,71193.875,2945.6587,103.1721,,,,,,,,,,2.879452e-05,,1.1762507e-05,9.086807e-05,16697.129,0.12512061,206.45908,,,,
904,2020-12-24 00:00:00+02:00,-0.46125218,0.038969144,928.2233,0.9990177,68993.08,3016.112,78443.2,2018.3647,68.643875,,,,,,,,,,0.00013937241,,1.01460755e-05,0.00018627665,16684.887,0.12595981,205.29529,,,,
905,2020-12-25 00:00:00+02:00,-0.65080416,0.039287433,531.632,0.8090643,78274.91,2039.1155,88885.17,1040.2388,81.19679,,,,,,,,,,1.3144715e-05,-3.6981066e-07,1.2885254e-05,8.641646e-05,19249.973,0.13964298,205.181,,,,
906,2020-12-26 00:00:00+02:00,-1.0931084,0.040761158,624.3304,0.4913479,81366.91,1814.4336,91534.76,866.6449,39.93925,,,,,,,,,,4.441388e-05,2.2022074e-05,1.1240092e-05,0.00012718396,16699.383,0.12559871,204.8089,,,,
907,2020-12-27 00:00:00+02:00,-1.6123915,,,0.94145036,37440.21,7532.0903,43186.934,6532.0903,237.75807,,,,,,,,,,,,,,,0.12437864,206.31189,,,,
908,2020-12-28 00:00:00+02:00,-1.2366471,,,0.9785234,42751.08,6578.6733,49088.28,5578.6733,104.951355,,,,,,,,,,,,,,,0.12123099,210.09227,,,,
909,2020-12-29 00:00:00+02:00,-0.821736,,,0.98247206,38633.375,7190.256,44666.414,6190.256,103.455414,,,,,,,,,,,,,,,0.1411438,215.1824,,,,
910,2020-12-30 00:00:00+02:00,-0.91442925,0.038484674,508.61145,0.030349249,61397.57,3933.5303,69897.64,2933.5305,4.4382358,,,,,,,,,,4.1996387e-05,1.8207575e-05,2.3347488e-05,0.00016466269,19246.945,0.1489202,217.22726,,,,
911,2020-12-31 00:00:00+02:00,-0.7579004,0.03870109,551.992,0.3953275,78295.28,2130.2402,87964.59,1190.5029,28.737406,,,,,,,,,,3.6704958e-05,5.606754e-06,2.7468299e-05,0.0001816981,22129.783,0.16061328,218.37518,,,,
912,2021-01-01 00:00:00+02:00,-1.7628789,0.03727713,502.80405,,,,,,,,,,,,,,,,4.315005e-05,,2.322805e-05,0.00016727015,19261.826,0.15221518,217.97884,,,,
913,2021-01-02 00:00:00+02:00,-1.0143726,0.04090432,412.28412,0.94879293,73271.375,2624.2686,83280.35,1629.9265,127.15212,,,,,,,,,,8.886391e-05,5.781467e-05,1.8675632e-05,0.00015172506,19274.97,0.14875877,216.40643,,,,
914,2021-01-03 00:00:00+02:00,-1.1034547,0.040890016,343.08914,,,,,,,,,,,,,,,,5.6652312e-05,,1.6046237e-05,0.00017662026,19291.102,0.13437417,214.03142,,,,
915,2021-01-04 00:00:00+02:00,-0.2846359,0.038151763,658.10754,0.9007994,73453.0,2677.0251,83457.66,1680.0476,83.046844,,,,,,,,,,1.960172e-05,7.8114335e-06,1.6526736e-05,0.000109366316,22188.566,0.13105032,212.17865,,,,
916,2021-01-05 00:00:00+02:00,-0.97437865,,,0.9157038,48172.336,5847.911,55145.93,4847.911,68.951065,,,,,,,,,,,,,,,0.12700857,210.70316,,,,
917,2021-01-06 00:00:00+02:00,-0.7461962,,,0.97196054,43426.492,6574.4053,49837.164,5574.4053,116.83054,,,,,,,,,,,,,,,0.12077956,211.8829,,,,
918,2021-01-07 00:00:00+02:00,-0.811761,0.03883263,494.6613,0.987021,72399.84,2697.167,82131.36,1705.5762,125.28516,,,,,,,,,,4.8758713e-05,,1.8621158e-05,0.00013680765,22134.33,0.124021724,213.28305,,,,
919,2021-01-08 00:00:00+02:00,-0.28293186,,,0.945945,62805.24,3769.029,71505.94,2769.029,113.9454,,,,,,,,,,0.00010848099,,1.8812689e-05,0.00016123298,22149.836,0.12993202,214.15118,,,,
920,2021-01-09 00:00:00+02:00,-1.0607942,0.040968407,373.72858,0.9001442,78344.53,2115.1975,88934.23,1119.2614,18.643755,,,,,,,,,,,,,,,0.13997297,212.73175,,,,
921,2021-01-10 00:00:00+02:00,-0.88120955,0.038587403,462.59912,,,,,,,,,,,,,,,,3.8850354e-05,3.493739e-05,1.5239701e-05,0.000112639915,20729.395,0.14076689,213.9042,,,,
922,2021-01-11 00:00:00+02:00,-1.315654,0.040374678,294.7703,0.75165427,63528.1,3737.2363,72413.69,2748.9868,67.9202,,,,,,,,,,4.6677378e-05,2.9242772e-05,1.3160112e-05,0.00010832856,16701.37,0.13675664,212.66742,,,,
923,2021-01-12 00:00:00+02:00,-1.0696672,,,1.0,55316.402,4707.6875,63093.008,3707.6873,249.47566,,,,,,,,,,,,,,,0.1272335,213.44699,,,,
924,2021-01-13 00:00:00+02:00,-0.40076277,0.038638953,352.31628,0.7631428,81661.836,1684.9055,91570.72,767.7124,59.916294,,,,,,,,,,0.00013300532,,1.634628e-05,0.00021165077,20676.234,0.1469562,212.40283,,,,
925,2021-01-14 00:00:00+02:00,-1.1681857,0.04157649,462.6679,0.6535792,81202.55,1785.2134,92248.0,789.8961,13.729822,,,,,,,,,,5.1784675e-05,3.981428e-06,1.6427603e-05,0.0001259874,19270.725,0.15115136,213.14595,,,,
926,2021-01-15 00:00:00+02:00,-1.1668527,0.042226307,221.62372,0.031636383,72867.516,2594.7502,83147.414,1594.7504,5.8712034,,,,,,,,,,2.4020414e-05,-8.0294785e-06,2.3913293e-05,0.00014075,22169.645,0.1656215,214.05507,,,,
927,2021-01-16 00:00:00+02:00,-1.125971,0.04130192,235.4177,0.5094588,90722.97,873.82007,99469.016,142.75514,1.0,,,,,,,,,,3.5261335e-05,4.971808e-06,2.0909356e-05,0.00015101998,17993.824,0.15696305,214.85385,,,,
928,2021-01-17 00:00:00+02:00,-1.5325181,0.041112192,190.11246,0.10115425,75076.88,2487.1516,83496.9,1632.2676,7.3972273,,,,,,,,,,3.6900856e-05,6.4456685e-06,2.0028296e-05,0.00012992385,16712.29,0.14016266,214.07391,,,,
929,2021-01-18 00:00:00+02:00,-1.4855947,0.039279446,318.61322,0.9131216,72371.15,2685.644,82585.04,1685.644,31.466782,,,,,,,,,,0.00012793201,,1.5010686e-05,0.0001517267,19279.111,0.13709521,212.90219,,,,
930,2021-01-19 00:00:00+02:00,-0.91310585,0.03981703,323.29153,,,,,,,,,,,,,,,,8.746634e-05,4.577684e-05,2.0719472e-05,0.00020533864,17985.39,0.14415413,214.91795,,,,
931,2021-01-20 00:00:00+02:00,-0.7906326,,,0.98218346,50508.492,5386.3213,57736.914,4386.3213,104.36056,,,,,,,,,,,,,,,0.13426234,217.16487,,,,
932,2021-01-21 00:00:00+02:00,-1.1169115,0.03896498,990.1598,0.70412135,65196.645,3565.21,73857.93,2565.2097,22.908932,,,,,,,,,,0.00015705646,6.715264e-05,2.5354244e-05,0.00019538922,14417.373,0.13117552,218.76978,,,,
933,2021-01-22 00:00:00+02:00,-0.9628053,,,0.8295148,46058.402,6046.756,52772.793,5046.756,46.74252,,,,,,,,,,0.000112031026,,2.3390006e-05,0.00016239326,16678.402,0.13948789,219.38116,,,,
934,2021-01-23 00:00:00+02:00,-1.5260484,,,0.90403926,39106.984,7266.883,45039.613,6266.884,51.628223,,,,,,,,,,7.448882e-05,5.2140484e-05,2.3267243e-05,0.0001411562,16684.244,0.14270736,219.94186,,,,
935,2021-01-24 00:00:00+02:00,-1.1885262,,,0.99998665,52731.86,5003.7207,60323.79,4003.7207,103.21092,,,,,,,,,,0.0001172588,,2.3402277e-05,0.00016850886,19223.465,0.15029411,220.45042,,,,
936,2021-01-25 00:00:00+02:00,-0.8534235,0.04061827,544.46246,0.6192546,74145.0,2524.6372,82894.95,1631.0719,8.25621,,,,,,,,,,4.0347142e-05,7.4857285e-06,2.4237928e-05,0.00014820545,19231.957,0.15324314,220.1326,,,,
937,2021-01-26 00:00:00+02:00,-0.8638024,,,0.98432904,48001.54,5643.991,55436.336,4643.991,29.171152,,,,,,,,,,,,,,,0.15527213,219.14197,,,,
938,2021-01-27 00:00:00+02:00,-1.057193,0.04313481,442.212,0.7271638,79872.99,1947.0779,88339.72,1121.511,31.41884,,,,,,,,,,2.5381196e-05,-5.391173e-06,2.1768814e-05,0.00012211963,19248.58,0.16908118,218.76782,,,,
939,2021-01-28 00:00:00+02:00,-1.4588833,0.035707425,458.0858,0.9183779,56460.07,4484.5435,64790.03,3484.5435,76.82183,,,,,,,,,,-1.4894458e-05,,2.3053435e-05,8.524e-05,22102.826,0.18134259,221.88225,,,,
940,2021-01-29 00:00:00+02:00,-1.057948,0.03525562,252.89645,0.8608868,86885.98,1122.012,96728.88,249.54633,20.71321,,,,,,,,,,1.9820869e-05,1.3026253e-05,2.6932219e-05,0.00014425704,22086.42,0.19153292,220.7015,,,,
941,2021-01-30 00:00:00+02:00,-0.9949657,0.038819246,331.70172,0.84632224,86305.875,1161.3081,96767.17,236.4057,15.905306,,,,,,,,,,2.2120243e-05,-1.10671845e-05,2.7282054e-05,0.00013170997,25875.775,0.16904628,222.53934,,,,
942,2021-01-31 00:00:00+02:00,-0.69558436,0.038224615,219.72235,0.9144335,87568.91,1081.8086,97606.29,194.28949,26.419092,,,,,,,,,,9.904985e-06,-8.555041e-06,2.7965898e-05,0.0001131984,27620.678,0.18031307,222.11627,,,,
943,2021-02-01 00:00:00+02:00,-1.2240741,0.04079423,306.3272,0.68459636,87014.11,1179.9648,97220.586,273.9038,1.0294781,,,,,,,,,,7.725727e-05,4.2825195e-05,2.5816511e-05,0.00020553247,22118.139,0.19075575,221.95424,,,,
944,2021-02-02 00:00:00+02:00,-1.3648195,0.03791826,631.8593,0.93775785,77758.305,2064.9282,87546.64,1132.2303,164.16081,,,,,,,,,,,,,,,0.16145472,221.69046,,,,
945,2021-02-03 00:00:00+02:00,-1.0205412,0.038756594,485.3559,0.5089025,78244.36,2077.1277,86677.56,1247.9365,7.556951,4.8993264e-05,1.5678356,6.2507184e-05,0.19740893,,,,,,8.763809e-05,5.858794e-05,3.1921238e-05,0.00027536368,22120.656,0.16799176,220.67221,,,,
946,2021-02-04 00:00:00+02:00,-0.77094424,0.038216554,133.43858,0.675771,91459.36,830.39734,100521.016,68.28076,4.14863,-6.86634e-06,1.7356853,-2.9127712e-05,0.26251394,,,,,,6.620789e-05,2.0618614e-05,2.7433587e-05,0.00017789219,22147.857,0.15945446,222.09213,,,,
947,2021-02-05 00:00:00+02:00,-1.0730798,0.040217593,306.34628,0.7106456,88387.984,1164.0356,97743.73,366.97803,5.006916,-0.00010950462,1.5067769,-0.0001839693,0.18888322,,,,,,6.0586204e-05,1.7165468e-05,2.4718465e-05,0.00019985365,24299.33,0.15455307,220.17697,,,,
948,2021-02-06 00:00:00+02:00,-1.2946429,0.039259378,201.80943,0.5825387,89343.05,1135.977,97977.734,398.3977,7.3808684,3.7455366e-06,1.4970953,-6.438563e-06,0.26634133,,,,,,5.528444e-05,4.0254574e-05,1.501008e-05,0.00014352615,22196.096,0.16882762,219.37195,,,,
949,2021-02-07 00:00:00+02:00,-1.2979087,0.040375248,207.1811,0.6137433,74760.56,2583.666,84950.945,1606.3787,5.880017,1.9995869e-05,1.4296348,2.1035143e-05,0.19460088,,,,,,7.503126e-05,3.6367415e-05,1.8254177e-05,0.00013960365,22194.482,0.1743482,219.10535,,,,
950,2021-02-08 00:00:00+02:00,-0.8511004,,,0.78750485,38184.266,7369.8096,44098.508,6369.8096,29.119928,5.7315363e-05,1.3668448,7.037374e-05,0.37288558,,,,,,4.7250054e-05,3.766348e-05,2.877918e-05,0.00016011327,19279.742,0.15649581,219.59317,,,,
951,2021-02-09 00:00:00+02:00,-1.0438777,0.03984587,454.3551,0.95417535,70706.586,2799.1592,80522.19,1799.1592,13.049612,,,,,,,,,,7.755851e-05,,2.549187e-05,0.0001670904,22136.365,0.16113278,221.37695,,,,
952,2021-02-10 00:00:00+02:00,-0.5703876,0.04086197,390.85767,0.99567187,75280.34,2295.7322,86024.48,1296.202,20.536633,,,,,,,,,,0.00017703057,,2.6042466e-05,0.00019395186,22148.61,0.15076846,222.85272,,,,
953,2021-02-11 00:00:00+02:00,-1.251497,0.039835453,230.16222,0.55930406,89751.734,1058.1631,98735.12,308.3524,4.4009433,-1.4291904e-06,1.4356836,-9.598953e-06,0.3704874,,,,,,8.697534e-05,3.8615577e-05,2.5220837e-05,0.00020082883,22190.234,0.19377056,222.2579,,,,
954,2021-02-12 00:00:00+02:00,-1.2373518,0.040388085,185.4987,0.42641586,78277.46,2196.7786,87139.914,1375.7968,3.215321,-4.211398e-06,1.4475652,-2.2387017e-05,0.26241896,1870.014,3103.3567,0.021075299,1891.1823,6.6443253,0.000108073014,3.3364213e-05,2.5775878e-05,0.0001893332,24350.832,0.1915377,222.73798,,,,
955,2021-02-13 00:00:00+02:00,-1.6682783,0.038898997,310.0703,0.33001417,77271.9,2329.4326,84741.86,1597.3031,8.815525,2.740451e-05,1.3996445,2.8736158e-05,0.17560227,,,,,,4.894758e-05,1.6641501e-05,2.9059704e-05,0.00015298951,24344.652,0.20465982,223.6739,,,,
956,2021-02-14 00:00:00+02:00,-1.1273513,0.039455272,435.0868,0.74929667,86672.03,1411.4355,96547.195,548.0805,6.9823093,2.368139e-05,1.6429915,2.791981e-05,0.3998748,,,,,,5.0924988e-05,8.364566e-06,3.500466e-05,0.000184137,24340.95,0.18939245,222.00201,,,,
957,2021-02-15 00:00:00+02:00,-1.135217,0.041649636,303.5184,0.8763676,85838.7,1482.2637,96820.47,537.0383,4.710038,,,,,,,,,,7.1059454e-05,,3.5930694e-05,0.00019526758,19310.602,0.18687117,221.94849,,,,
958,2021-02-16 00:00:00+02:00,-1.2338089,0.038486436,393.5378,0.7062291,68284.74,3264.8264,77757.31,2267.711,4.1874294,3.1183787e-05,1.1407545,2.4911578e-05,0.5015345,,,,,,0.00018848658,5.915999e-05,3.5110686e-05,0.00024145874,19287.652,0.17556739,222.69783,,,,
959,2021-02-17 00:00:00+02:00,-1.40988,0.039604742,145.15868,0.71966565,67783.65,3363.849,76363.08,2422.8008,11.44896,2.4655517e-05,0.9608489,1.9357662e-05,0.4642837,,,,,,0.000104064966,2.7638947e-05,3.4787234e-05,0.0001985734,19276.172,0.17176083,224.12802,,,,
960,2021-02-18 00:00:00+02:00,-1.6126629,0.04264326,167.5639,0.31684652,79569.15,2142.8813,86799.89,1418.6555,9.701877,1.160926e-05,1.5375955,1.4741845e-05,0.17064618,,,,,,6.5102526e-05,2.009935e-05,3.357937e-05,0.00015699762,19297.498,0.18241489,222.97116,,,,
961,2021-02-19 00:00:00+02:00,-1.1610047,0.039175756,838.675,0.9879539,60754.195,4345.2695,69230.87,3345.2698,16.805859,,,,,,,,,,0.00013243781,,2.9918454e-05,0.00015299361,16705.266,0.18648154,221.39258,,,,
962,2021-02-20 00:00:00+02:00,-0.9837022,0.037609115,761.3616,0.9999946,82753.91,1828.3281,89628.766,1149.8994,15.379584,6.578019e-07,2.100126,-1.3165608e-05,0.27503988,,,,,,7.132597e-05,,3.252483e-05,0.00016895813,15570.838,0.15503779,220.75433,,,,
963,2021-02-21 00:00:00+02:00,-0.981511,,,0.8885796,38628.867,7865.0576,44331.965,6865.0576,3.523983,,,,,,,,,,0.00019036575,,2.9713932e-05,0.00018654062,14425.814,0.14028159,219.3392,,,,
